sample_id,predictor,covariate1,covariate2,covariate3,outcome,covariate4
sample_3388,0,-0.280910299278399,1.26507758827804,-1.14848143953599,0,0.42437502200401
sample_3389,1,-1.38865457169023,-2.34052609529586,0.986530284556577,1,2.41525190971623
sample_3390,0,-1.33767969074621,-0.995370392472237,0.37355849401281,0,-0.203776273581494
sample_3391,1,1.14448322485526,-0.768069915724294,0.593567468942282,0,1.47325908688491
sample_3392,0,-1.05731455729559,0.901109100735099,-0.200748515942213,0,0.177955604976392
sample_3393,1,-0.110308184742697,1.85284299564074,0.394547183919026,0,2.07731781886386
sample_3394,0,1.9606853569862,1.57486382493779,-0.293341056944996,0,-0.344758481417006
sample_3395,1,-0.350556063556978,0.589417148115422,1.71447306691979,1,1.60655326323632
sample_3396,1,1.83811625160756,3.16247442538542,1.12553245759254,0,1.02338003933123
sample_3397,0,0.370154412982148,-0.0351957711769036,-0.503998482045803,1,0.756193036414718
sample_3398,0,-0.380897469679098,0.556970366469645,0.658499350104051,1,-0.533351520376533
sample_3399,1,1.37916764251683,1.31931494754563,-0.207877275003415,1,1.29523751497139
sample_3400,1,1.65941925252187,-0.657799705402539,1.51625022859389,1,0.38227620309573
sample_3401,0,0.46898530944495,-1.49106270235902,0.71677085373321,0,0.330730098144859
sample_3402,0,-0.290643980065434,1.14364213623734,0.459015887948257,0,-0.420586898458503
sample_3403,0,0.440480350954714,-0.677699446580944,0.353301803972894,1,0.400289710570125
sample_3404,1,1.18044142455446,0.523448654444608,1.2345490261456,1,1.96107580622939
sample_3405,1,0.865138944103719,-0.853215948347422,-0.721020320941395,1,2.54133711599719
sample_3406,1,0.679086993712505,0.813471899154244,1.68989454582532,0,2.07876020286566
sample_3407,0,0.60212445841648,1.56450233494231,1.06977806851861,0,-0.318639235845335
sample_3408,1,-0.639018124114212,1.82721161591481,0.466230891140843,0,1.36168479906082
sample_3409,1,-0.217038943165345,-0.442405712892797,1.43281412860598,1,2.50618595704056
sample_3410,0,1.62849691794588,-0.869571162677427,-1.55283238453409,1,0.961859930349901
sample_3411,0,-1.01122933036911,0.275454087362731,1.40320860828252,0,0.843470577928768
sample_3412,0,0.281723993215389,1.48533226255902,0.13149069643412,1,-0.077275520827999
sample_3413,0,1.54122536482195,1.33623982699334,-0.0470736827670859,0,-0.353025800335151
sample_3414,1,-0.373712876568652,0.0566203761021475,1.67973804845853,0,1.21577337716518
sample_3415,0,-1.14890355664674,1.54793576454591,0.0234381726519098,1,0.179191238550384
sample_3416,0,-0.605811263454768,0.0144372763669735,0.277415841829351,1,-0.162491813437862
sample_3417,1,0.701758909737483,-0.890384441284484,1.8785142865962,1,1.5718531893713
sample_3418,0,1.04475004887267,-1.59729520656899,-0.00163997380766868,1,-0.0386549936799272
sample_3419,0,-1.53575989903968,-0.554246483666828,1.78332192874774,1,-0.474363748934643
sample_3420,1,0.835288902371777,2.74737116597007,1.7047517880635,0,3.02018363973363
sample_3421,0,0.736087847773362,0.635682595616148,-0.660557220626117,0,-0.394240946071009
sample_3422,0,-0.070483576629031,0.395313002152116,-1.35808208520002,0,0.262052845854551
sample_3423,0,0.275397401124468,0.373522725536967,-0.484965763555982,0,-0.274263649124952
sample_3424,0,1.04229453591697,0.884329828652284,0.465811698537246,0,0.516811686206944
sample_3425,0,1.79643992297539,0.669176920150507,0.790183613354068,1,0.49553652748534
sample_3426,1,-1.68002034498185,-1.71874173696504,1.60967606995495,0,2.03169085598397
sample_3427,1,-0.145226290137701,-1.1401070861504,1.44019548111178,0,2.2630206760334
sample_3428,1,-0.123003007362781,-0.141745076317012,1.38643373523395,0,1.44925319624951
sample_3429,0,-0.321684894762007,0.521093002399512,0.866457978465881,0,0.129499465785589
sample_3430,0,0.246300561458864,-0.158220592401257,0.650540327177651,1,-0.27408654272446
sample_3431,0,-1.60115192314521,-0.0701947466108382,1.15752609831364,1,-0.326557583111961
sample_3432,0,-0.0114861088996708,1.09063010160336,-0.0139819060213628,0,0.603393310061518
sample_3433,0,0.917751709416749,0.188477733211292,1.25981563142045,1,-0.487109164395029
sample_3434,1,-1.21931441405572,0.840898385462569,2.35749487402613,1,1.61461850676445
sample_3435,0,-1.01556690714825,1.40952521688239,0.14568788736442,0,-0.248615015530138
sample_3436,0,-2.71473810316214,0.649466414016521,1.16984247408284,1,-0.207943241337897
sample_3437,1,0.0690297488003628,-0.106321395502963,-0.341087202924933,1,0.934559887086719
sample_3438,0,-0.666766902062736,1.91056671626678,-0.353704972198526,1,0.661853949526031
sample_3439,1,-1.44339836754935,-0.804432084812852,0.371882560649989,1,2.56944777267971
sample_3440,0,-0.899859966982244,-0.391921000425081,0.398990338581797,1,-0.41237694633898
sample_3441,1,-0.573903671997695,1.09078025682872,-0.619042811739277,1,1.53968425018935
sample_3442,0,-1.38903335199519,0.0864732585444351,-1.09525202038387,0,-0.10531086365489
sample_3443,0,-0.902648177158697,-0.0372441938820482,-0.168122729605391,1,0.791796198407266
sample_3444,0,1.47540487008174,0.466473530961831,0.153207386222423,1,-0.377010284272066
sample_3445,0,-2.56109324606903,-0.488609666189487,-0.835835044998999,0,-0.242056228104958
sample_3446,1,-0.0187820256742569,-2.35822899817555,0.855078703743611,0,0.486737320113555
sample_3447,0,0.424885479441937,0.647139655271744,-0.566107516891286,1,0.466133327218952
sample_3448,1,-0.0526164992676036,0.337926401031416,1.55295226973958,0,1.71123817544124
sample_3449,NA,0.305352907515382,-0.200763226047367,NA,NA,NA
sample_3450,1,-0.525628552590931,-0.591848328659997,1.51978689388453,1,1.13302686921069
sample_3451,1,-0.269579535238112,-0.849771818399202,1.40521719057702,0,2.38762878516567
sample_3452,1,0.629578033412638,-0.619771773631604,1.60370598269099,1,1.31293738195422
sample_3453,0,0.559842179223411,-0.384973252746772,-0.158086682584937,0,-0.409632654718873
sample_3454,1,-0.445518199660621,-0.34817899662775,0.916891602533291,1,1.56744404584559
sample_3455,1,0.33736160535578,-0.268129711850757,2.32133172113957,1,2.75107986472607
sample_3456,1,0.769173073687417,0.484887206815648,-0.260207075586743,0,2.01854128411356
sample_3457,0,-0.542757492456336,-0.474484774100551,-0.644203474439696,1,1.02155098700205
sample_3458,0,0.0868949951461307,0.988535422261498,-0.340366012203461,0,-0.813304181109331
sample_3459,1,-0.781097533578319,0.635277527550096,0.59477183524388,1,2.71748369292568
sample_3460,1,-0.934018910958309,0.943606240681077,0.681446816182287,1,1.32657705242251
sample_3461,1,0.101279209248304,0.507394227565587,0.916698719953875,0,1.53340899960779
sample_3462,1,1.23688756560054,-1.12475941991203,4.10832006164287,0,2.11808408919874
sample_3463,1,0.256321681335699,1.11390917675017,2.389359691756,1,1.48602541806512
sample_3464,1,0.719906242614431,-0.413549519338809,1.4798740843396,1,2.46191221006272
sample_3465,0,-1.75279732571601,0.101583741913765,-0.259081670094082,0,0.424457067884821
sample_3466,1,0.371092655098297,0.0396520824598405,0.813189913217302,1,1.53202470675917
sample_3467,0,-1.49834102221584,0.519976688697296,-0.560028442411124,1,-0.0263145805504367
sample_3468,1,1.80357160730451,1.41668404749992,1.17495052918659,0,1.11505204662793
sample_3469,0,-2.04017376353222,1.23337463563921,-0.616767140195294,0,-0.0926724392732617
sample_3470,0,0.536959313224158,1.03860639461487,0.963683496863189,1,0.682120746145636
sample_3471,1,-0.503029776210218,0.945845147281102,-0.365329766330381,0,1.78848370337177
sample_3472,1,1.03771911467269,-1.491266338694,0.106440666066018,1,1.31918287524789
sample_3473,1,-1.3855430741455,-1.25391639939567,1.06905910324922,0,2.54335010612844
sample_3474,0,0.7805856504274,0.999847602518682,-0.0450461393436552,1,0.0750789461782998
sample_3475,0,-1.16093050407412,0.687706811441668,0.984573557385209,0,-0.35606031571108
sample_3476,0,0.421416001511578,1.58979961096923,-1.56411668250345,1,-0.00843847176605513
sample_3477,0,1.8071111647654,-0.383130165907542,0.0514653980890277,1,0.674933715116513
sample_3478,0,0.629611310803308,0.288712146705364,0.566271735617039,0,0.499205950084209
sample_3479,0,-1.388417451157,0.0859852405218936,0.784069408557603,1,-0.693457073258794
sample_3480,1,-1.36193373388826,-1.11928014047728,0.974214214478215,1,2.38537984374751
sample_3481,0,0.995188077151563,-1.80976930799923,0.0262754223900959,0,0.930404768684878
sample_3482,1,0.415697682672671,1.2249313380637,1.24845773543517,1,1.12834097647297
sample_3483,0,0.00688854541030349,-0.220027056091888,-0.849350793488032,0,0.0512844171704071
sample_3484,0,-0.115867822620319,0.21545234772873,1.38856051986047,1,0.397688128223415
sample_3485,0,1.4439567986512,0.786684987516202,-0.593078422869912,0,-0.324968659284168
sample_3486,0,-1.33112410721562,0.092043361460651,-0.852228856670657,0,-0.0383718462245266
sample_3487,1,-1.90231638347523,-1.80418614890071,1.3322483110549,0,1.40531449210608
sample_3488,0,0.292279778995802,2.58937617187087,-1.82710227013344,1,0.025713391151547
sample_3489,1,-0.0072266481155558,0.680446093962979,0.831304971351849,1,1.04456873309226
sample_3490,0,0.520511734608259,-0.551592110774241,-1.04386231096067,1,-0.0199555263780543
sample_3491,0,-0.559547346142257,-2.35627257724948,0.961643887568479,1,-0.148100178685873
sample_3492,0,1.86577886080049,-0.616695707644895,0.307738521370676,0,0.133897392805384
sample_3493,0,-0.30272018523223,-0.16516930577006,0.551340905041814,1,-0.132227656131865
sample_3494,0,0.242990186275844,-0.924124496149563,0.155594016704683,0,-0.637062039936723
sample_3495,1,-0.194855621041142,-1.67838018254549,1.25900653053292,1,0.13114568318091
sample_3496,0,-0.0524085121958224,0.957163925231446,-1.53037577285645,0,0.835802178783151
sample_3497,0,-0.119589509446351,1.50647567871495,0.242222693717164,1,0.359701710927942
sample_3498,1,-0.70255944188974,0.315378922929284,0.713566870977209,0,1.40141071447732
sample_3499,0,1.38605324373346,0.56463192370793,1.30313333499997,0,-0.248506526291356
sample_3500,NA,0.263573292243221,0.483522999221144,NA,NA,NA
sample_3501,0,0.213409161054393,-0.593702491022039,-1.02370812282701,0,0.190698197999165
sample_3502,0,-1.03574171521038,-1.57057009702031,2.17176442325545,0,0.312801103752975
sample_3503,0,0.801286326311126,0.443164831444592,-1.04016860008495,1,0.0403372100164336
sample_3504,1,-2.85363275340867,0.846033089030639,2.49149284264169,1,2.30982705403021
sample_3505,1,-1.66625907918036,0.768899735656697,2.2310041789474,1,1.0035922855884
sample_3506,1,-0.973786799555161,-1.70524321252866,1.45251766327009,0,0.855324488988984
sample_3507,0,1.8377180889215,-0.236421845957202,-0.696327526387684,1,0.621549621965265
sample_3508,0,0.0047158984378913,1.38551813858999,-0.848025008688582,1,-0.0413612491196609
sample_3509,0,-0.00765330357524289,2.13058740642798,0.369635317910746,1,-0.10381999642488
sample_3510,0,0.269929914247247,0.222948774939258,0.635561956496483,0,0.0298103705071491
sample_3511,NA,0.618718332168894,-1.25606116244113,NA,NA,NA
sample_3512,0,-0.894217193232282,0.92593222110357,0.618166834117941,0,-0.0270401172202832
sample_3513,1,-1.480433814744,-1.16958083637031,0.351691639140897,0,1.15718853744883
sample_3514,0,0.642176006309924,-0.323745054278685,0.311630808182892,1,-1.06634789697067
sample_3515,1,-0.798662974102627,-0.154340789967971,1.84336747481585,1,1.9446623148947
sample_3516,0,-0.890707857359957,-0.312578425567748,-0.946068118475989,0,-0.141120460310606
sample_3517,1,0.114865115849027,0.0729916138375769,1.94442742706738,1,2.23665466823232
sample_3518,1,1.68831690213203,-0.242835452216257,3.08597404863138,0,0.769716602307904
sample_3519,0,1.41723818975062,1.88802326626098,-1.04032739746473,1,-0.0700449474821652
sample_3520,1,0.325707758885357,-0.0239404936385722,2.21631371940622,1,1.22309774012457
sample_3521,0,-0.351954461716544,-0.386278883317451,0.961397612669169,1,0.529030117582334
sample_3522,1,-1.30106731283895,-0.38938804672244,0.984739786127651,1,1.33199085364531
sample_3523,1,-1.99114781716778,-1.18482526200323,0.328782531269578,0,1.91650595064496
sample_3524,1,0.0535777753713133,0.440369444065076,0.753792059814017,0,1.73107464864222
sample_3525,0,-0.593803667916258,-0.302620069554203,-0.51146600804597,1,-0.376688835901724
sample_3526,0,1.1963509675119,-1.04311190896022,0.191896890968176,1,-0.401692225309896
sample_3527,0,0.0835955237754382,1.03325258284084,-0.198618678394393,0,-1.10797225427458
sample_3528,0,-0.0217576465537772,-0.26838846992299,-0.412010362378687,0,2.05565690434436
sample_3529,0,0.688473582131379,-1.57188066011124,-0.0550039526427405,0,-0.523923547107358
sample_3530,0,-0.92921815695702,-0.349796506100376,-0.150909960183229,1,1.17225545557022
sample_3531,0,0.691318619792167,1.16815239002266,1.14408975789028,0,-1.87499920754926
sample_3532,0,0.324900077537172,0.397866019058542,-1.0267460373459,0,-1.50648110548379
sample_3533,1,1.20221158695103,1.71566575441039,1.82322333324576,0,1.49762390517697
sample_3534,0,1.09744016802597,-0.907863616901999,0.760844873100523,1,-1.30000263704899
sample_3535,0,0.994560206532479,0.403100129001542,0.486363185633836,0,0.372533407508869
sample_3536,0,-0.0669407742327808,1.86006302914953,1.37620237582445,1,1.45152646637708
sample_3537,0,0.290402088782917,-0.157191531022005,-1.27441894713582,1,0.27916178595348
sample_3538,1,-1.04785593875768,-1.31585149504576,1.09640023563371,0,2.18784820058445
sample_3539,0,0.725667284921708,1.29980143009028,-0.69795853406971,1,0.110338434819189
sample_3540,1,-0.741285495887752,-0.860958083045116,0.267841669158271,0,1.53267469839769
sample_3541,1,2.14663591092234,0.0923223286320356,1.36870885183115,1,1.16717444332669
sample_3542,0,0.129781393437672,-0.110764837067247,0.825795564081658,1,-0.550958585407673
sample_3543,0,0.584237833457765,0.0670609939448846,0.465638935563404,1,0.108764349800607
sample_3544,1,0.551262570064142,0.63049809079914,-0.380324327487086,0,1.65928626214861
sample_3545,1,-1.28557776698963,-1.93047009469802,0.771236450220065,0,0.592471283513174
sample_3546,0,-0.543077810660571,0.671951624458947,2.64727656996547,1,-0.209235107815459
sample_3547,1,0.376267299754219,0.148620303527768,1.01931251729108,0,1.62154820639695
sample_3548,1,1.75964268883302,-0.564470428258773,0.819511968002111,1,1.74646081384675
sample_3549,0,-1.24883802874033,-1.2831081407998,-2.09851173006857,1,-0.229520409253588
sample_3550,0,0.0187332977611173,0.514045398610137,0.154825678133323,1,-1.00439767308426
sample_3551,1,1.42011232121816,0.168528647531189,-0.34327107946779,0,1.83609711725519
sample_3552,0,1.37449210577996,-0.134898320206764,-0.276693413295408,0,0.0270877435059426
sample_3553,1,-0.37855280960366,0.310866894912334,0.357504515021856,0,3.19155648468938
sample_3554,0,0.368899207618578,0.936342189332766,0.632436149584009,1,0.675027440459675
sample_3555,1,1.84053679775328,0.610497587254667,0.446056622899526,0,0.500493353390381
sample_3556,1,1.0830240272061,1.19703509202879,1.85896851770625,1,0.987102782525297
sample_3557,1,0.700291855400595,-2.23793644705901,-0.404502916826908,0,1.124329369513
sample_3558,1,1.38211109340347,-0.524596818003298,-0.0460928261035551,0,1.04173518287027
sample_3559,0,-0.0908994406121126,0.00213843948853099,-0.228514720274897,1,0.110498174320016
sample_3560,0,-1.65523221625372,-0.63892459495023,-1.01290365987745,1,0.358156999140397
sample_3561,1,0.531713012707976,1.69938690269442,1.40253355454187,1,1.7785644297246
sample_3562,0,-0.154582411956114,0.387970303656932,0.459522734731939,1,-0.176436802321075
sample_3563,1,-0.61991058749187,1.97613919143828,0.472868525694109,1,1.41438813411554
sample_3564,0,0.950627245055612,-1.6452592473741,-0.423686462166076,0,-0.332418888342315
sample_3565,1,-1.45342160794954,1.97414941251331,0.865139376294468,0,2.04602555732186
sample_3566,1,0.251302357276654,-1.10184039124201,0.388676837312343,1,1.60090099570076
sample_3567,1,-0.835690072391463,-2.10549556202598,-0.461326362552356,0,0.655668919561783
sample_3568,0,1.11433776243287,1.13211211502417,0.543386891730973,1,0.673474811554519
sample_3569,1,-0.826763314104998,1.43545025671273,0.874405629951065,1,1.98205591522983
sample_3570,1,0.851829944961515,2.09929151284373,2.13669155902327,1,1.87308236472418
sample_3571,1,0.52878066537149,-0.842500041737629,0.464107574611949,1,1.81730016853717
sample_3572,1,0.356516626812893,0.415268283990861,1.24371001151632,1,2.47481392820364
sample_3573,0,-1.88530068001475,-0.42748004373685,-1.14935463001238,1,0.233871498656737
sample_3574,0,0.981369217582288,-3.62858733914132,-0.29063191931728,0,-0.0746643542469002
sample_3575,1,1.15409411409349,0.899210702468717,0.475583358636508,1,1.34828003791793
sample_3576,1,0.772116354913396,-0.239659123991626,1.05328862992154,1,1.04214388247823
sample_3577,0,0.0965525938524603,0.286607651655851,0.404009157304054,1,-0.703184596069045
sample_3578,0,1.91059580813485,0.936849444874033,0.395019746255682,1,0.625663506122181
sample_3579,0,0.412489539379981,-0.33468040294789,-0.450074177396954,0,-0.128609723443731
sample_3580,0,-0.130487422850934,0.0620540585241939,-0.232818871241402,0,-0.451005474892491
sample_3581,0,-0.244614677847446,-0.0872119936273333,0.405371362702464,0,-1.13604315636333
sample_3582,1,0.794149091893,0.0128586623582041,1.93408634157673,1,1.51439387425142
sample_3583,1,-2.15491192250334,-0.0146116106875698,-0.0971731873992177,1,2.08147439656709
sample_3584,1,-0.962360450263379,-1.23442234581731,2.45546702087403,1,1.80787594079517
sample_3585,1,-0.269653474134315,-0.244210733645931,1.91449827176702,0,1.29974860050381
sample_3586,1,0.780045920367156,-0.853984852075577,1.83619534384219,1,1.20345442653855
sample_3587,0,0.527185693231151,-0.21489563885081,0.654558080827165,1,0.191019189023798
sample_3588,0,-1.3317363872747,1.89012044167225,0.556533008643978,0,-0.427462859478444
sample_3589,0,-0.435205727988732,1.26322576772144,-0.389575699881702,1,1.03245584703889
sample_3590,1,0.33302768701799,-0.636906821552025,0.923381727465024,1,1.76810695541922
sample_3591,1,1.14118336394229,-0.155277169059157,1.00878189896824,0,1.83150368307407
sample_3592,0,0.349670215425803,-2.35662244125557,0.821458119218957,1,1.46464600530442
sample_3593,0,0.723824244954549,0.0575990083732876,-0.403931265264068,1,-0.674970258027606
sample_3594,0,-0.813587118033479,0.786600064409095,1.15534918157517,1,0.321969246405179
sample_3595,NA,-1.01855450751927,-0.768063459283673,NA,NA,NA
sample_3596,1,0.366896830707357,2.03993345262504,1.74996713990403,1,1.9675826219623
sample_3597,0,0.409966831569124,-0.048151639029152,-0.433639833992112,0,-0.621571150705723
sample_3598,1,-0.518085457068124,0.476335914446582,1.88886933333673,1,0.333984839982221
sample_3599,0,0.146126757826736,0.290454237000186,-0.120464974860163,0,1.34869757298034
sample_3600,1,-1.74478623425537,1.24550178420576,1.55489666393475,1,1.71927002416401
sample_3601,0,-1.33070113651525,0.341283360823617,0.0283976426461526,0,1.23336958594064
sample_3602,0,0.738532354291427,0.998888301790148,-0.294200586395458,0,-0.416000945606378
sample_3603,0,0.112063225994524,1.20467456335165,0.147252324249593,0,0.169449522452912
sample_3604,0,0.912081722736542,-0.290224777636166,0.701270857763461,0,-0.222976539955376
sample_3605,1,-0.598843427561203,-0.48301590598818,0.037025086318732,0,1.95646269702572
sample_3606,0,-1.24360653243023,-0.0271885434344694,0.44763277935462,1,0.318984378591397
sample_3607,1,-0.309805023745835,-1.11875316491711,2.04479922836951,1,1.14047668259113
sample_3608,0,-0.365218037757373,0.587048709812327,1.35927082958384,0,0.0894276493770875
sample_3609,0,0.37681051117802,-0.795733769170658,0.176707350989336,1,0.360391478378757
sample_3610,0,-1.23168963101907,0.866457959527076,0.182022438487125,1,-0.607880684112674
sample_3611,0,-0.00109618307478979,-1.23012613595486,0.478673136834577,0,-0.00345228657782196
sample_3612,0,-1.45778505400618,-0.371513924487716,0.144220768280237,1,-0.304193344559215
sample_3613,1,0.730558052035831,1.68988054633504,1.92668647410547,1,0.537378966734393
sample_3614,0,0.211788975286595,-1.21210214861796,0.38130632617297,0,0.663255421709514
sample_3615,1,-1.00807851524448,-0.818936767017569,2.17876040068186,1,1.75186041986565
sample_3616,1,-2.74170779974381,0.0216585715242233,2.94707979031184,1,1.76679853931886
sample_3617,0,-0.145834998745304,0.746290759789974,0.137286746254425,1,0.114932679632364
sample_3618,0,2.70118485905975,-1.07739793916958,-0.622776656290923,0,-0.432855810978058
sample_3619,0,-0.934804637270333,0.361939676770166,-0.0536705918600048,0,-0.53127464492276
sample_3620,0,-0.0812321762907003,-0.2161528321985,-1.36751765815298,0,-0.173288383243299
sample_3621,0,-0.517217630156437,0.625312825935576,0.0231762756793869,0,-0.345425905859488
sample_3622,0,0.259626222154852,-1.73368364248614,0.94600600331757,1,0.263736722481229
sample_3623,0,0.134614659527668,0.842265878694251,-0.922993758889676,1,-1.16443270010059
sample_3624,0,0.297833175315543,0.48659706647204,0.254709291569215,0,0.298641395004405
sample_3625,0,-1.62801681188055,1.75936558883526,-1.37414069069656,1,-0.418036793677911
sample_3626,0,2.88201340146365,-0.103466279277919,-0.701741702471935,0,0.295427037187076
sample_3627,1,0.388948065376568,-0.390285364516396,1.65934920974013,1,2.36468033004601
sample_3628,1,-0.329715539402751,0.316000798079645,0.814941294948454,1,0.892667914822822
sample_3629,1,-0.118637919881749,0.578062051177961,1.32738851852471,1,2.59770078013667
sample_3630,1,-1.22679629698947,-1.40735143502203,1.82372545021976,1,1.46638920562139
sample_3631,1,0.481683867908486,1.50726948262551,2.67508801461942,1,1.33749302543002
sample_3632,0,1.71869492511866,-0.00882556414492019,-0.0967491712590896,1,-0.968545262868522
sample_3633,0,1.66926722152512,0.981909440935142,-0.364794200548653,0,0.151667592942996
sample_3634,0,0.489377559556708,-0.581040375761291,2.05356409558114,1,-0.000160334612675812
sample_3635,1,-1.34342899199323,1.11288363890439,-0.0553373686859613,1,2.43888710241417
sample_3636,1,-0.505403502013839,-0.925975606465972,1.64047689852456,0,1.34119683150792
sample_3637,1,-1.31752244778411,1.78726542190973,1.4331116168339,1,0.902578657274259
sample_3638,0,0.363231235779503,-0.307452649448618,-0.8527092979805,0,-0.885757104509827
sample_3639,0,2.27770372775119,-0.794384844167375,0.888721544740432,0,0.467527499837335
sample_3640,1,1.35256606662984,1.18044834969857,0.642482553701289,1,1.78391262729138
sample_3641,0,-1.70220030174657,-0.811622078695014,0.835248735695077,0,0.218793975087097
sample_3642,0,0.659059007355712,-1.05175677482261,-0.246097090424577,0,1.02896174454566
sample_3643,0,1.54095432520269,0.189886994078419,-0.337367464483169,0,0.615013134397956
sample_3644,1,-0.0882301150267435,-0.0394750187056444,1.49307833635688,1,1.49823759320402
sample_3645,0,-0.726485201790675,1.89826898261629,0.874647848217341,0,-0.959105488874018
sample_3646,1,0.302691494732495,-2.76190618873793,1.31790042439698,0,2.40779155913935
sample_3647,1,0.597212572738595,-0.416170606698823,1.87915143915661,0,0.729395601186332
sample_3648,1,-1.44000665983243,1.87694505847064,2.41193151337984,1,1.50485515486466
sample_3649,1,0.00445949274194984,1.23288239391359,0.970609846641948,1,0.978127632691957
sample_3650,0,-0.957488374958976,0.255050948556047,-1.00203756985294,0,0.122482633218477
sample_3651,1,0.191174844105739,-1.55144139562118,1.88395257716257,1,2.73879675623919
sample_3652,0,1.19781854467416,-1.18092727088184,-1.99496444520492,0,-0.950376586161621
sample_3653,0,0.626590253139294,-1.07258796565201,-1.34772135322074,0,0.298855242882422
sample_3654,0,2.53656090677927,-0.833947069584589,-0.000749209684934788,1,-0.064722820798039
sample_3655,1,-1.48845797722112,0.425286998528993,2.6015521176148,0,1.09036183367642
sample_3656,0,-0.293941113402049,-0.747368762167032,0.891593302382242,1,0.317779933042044
sample_3657,1,-0.587091059612885,0.76527850316311,0.656114793955097,0,1.49695660045905
sample_3658,0,-0.623342238913523,-0.264116619839022,-0.153728515960918,1,-0.7164486460698
sample_3659,0,-0.181699156244308,0.907037857907705,-0.344110896679643,1,0.328602818892831
sample_3660,1,-1.0256110768465,-1.90129226974077,1.10011508822094,1,1.73405286158664
sample_3661,0,-0.659631883412014,-0.757125310566589,0.176289786601037,0,0.307567495965721
sample_3662,0,-1.18919887054326,-0.29309750980419,-0.155210335126106,0,-0.469190937318391
sample_3663,0,-0.144657412342789,0.151039773032487,-0.542466490619234,0,-0.106262042906614
sample_3664,0,0.59728286217672,0.955583950125554,0.788435771174537,1,-0.649928154315661
sample_3665,0,-0.240381977373917,0.828656493181587,0.394594215541726,1,0.307789573232113
sample_3666,1,2.28083969384015,1.69094944336197,1.06062758626337,0,2.07776588523828
sample_3667,0,-0.608458201969585,-3.90094610879234,1.21478471090688,1,0.912531318430256
sample_3668,0,-2.5948457447195,-2.05131423499944,-1.32121029998736,0,-0.41303044718987
sample_3669,0,-0.979017866731105,0.304412822515555,0.387210450415238,0,1.40804431842962
sample_3670,0,0.23337008662707,-1.82544070841124,-1.10509132329989,1,0.122112855670916
sample_3671,0,2.19008622601989,0.0465113371639586,0.670840977900763,1,0.138048433178252
sample_3672,1,1.73284375436931,-1.37882035931144,1.76062212168559,1,1.76445781551389
sample_3673,0,1.19077683037741,-0.0578266491550396,-0.369263186625455,0,-0.267800691188709
sample_3674,1,-0.568673263495486,0.300274800352378,0.923992565107597,1,1.94273375349934
sample_3675,0,0.492485268526207,1.61985357769322,-1.34185244812818,1,-0.305908034006536
sample_3676,0,-0.790515823875076,-0.348727386165747,-0.0967193728255545,1,0.2161516989209
sample_3677,0,3.34526606420424,-2.63262381569391,0.149753046261339,1,-0.366851765558671
sample_3678,1,-0.491073711407024,1.50474736525002,-0.438714043397738,1,1.99783316955843
sample_3679,1,-0.0132403491851421,-0.861396507324679,2.28884856701903,1,2.26841801958859
sample_3680,0,-3.43163774488608,0.390776919525898,1.10632866266436,1,-0.666442370059981
sample_3681,1,-0.0487297687058666,-0.783428112314146,1.94723578059336,0,1.65921237784188
sample_3682,1,0.144391807950952,-1.62191369031314,1.72892678206431,0,1.74680970034264
sample_3683,1,-1.49645148682555,-0.842613832011989,0.456321960270717,0,2.43693687668121
sample_3684,0,-0.935396561885934,-0.670960336098665,1.09950139161383,0,0.496899401863883
sample_3685,0,-0.177551916801846,-1.88310808858756,-0.577746355292423,0,-0.281119887650116
sample_3686,1,1.41075497532235,-1.50321845229237,0.488316387383907,1,1.85946729796667
sample_3687,1,1.73294666039965,0.0111922960136752,1.06761518269359,1,1.43268519641126
sample_3688,0,-1.8861131468834,1.43022578981599,-0.169080814732965,0,0.826340556624305
sample_3689,1,0.290587041352634,1.04697593435463,2.0158186366625,1,1.18941420636903
sample_3690,0,-0.753556040188884,-1.08176895663659,-0.826871263708086,0,0.48434032437371
sample_3691,0,0.197353138275781,-1.02892732371221,1.83926257948512,1,-2.05278489364492
sample_3692,0,0.75427835905378,0.838955368976254,-0.39905542227176,1,-0.29696100268026
sample_3693,0,-0.961720554789814,0.294816438770787,-0.107016336661143,1,0.256362283721622
sample_3694,0,0.478088506335184,0.496930398449205,0.157119828504158,0,0.870780248627928
sample_3695,1,0.305334940865217,0.621592050148015,0.0283223108007973,1,1.26085165392035
sample_3696,0,-2.02593186107993,-0.799269817850694,-0.144526203819718,0,-0.289136727308134
sample_3697,0,1.78453081541371,-2.16461357863126,-0.415692901294551,0,-0.813906467671603
sample_3698,0,0.929205489869662,-1.63411325735039,0.529721624478853,1,-0.730920774419659
sample_3699,0,-0.298595614209565,0.832573395283688,-0.419300059905698,0,-0.0512072079535732
sample_3700,1,-0.466361365723543,0.233339429851144,0.771639368769191,0,1.69240723923198
sample_3701,0,-0.355540692110047,-1.10830723873076,-1.09085949405887,0,-0.835663621646457
sample_3702,1,-0.247262926245472,0.275229854069626,0.926466532091046,1,1.60555303992139
sample_3703,1,0.234492643948018,0.106498342543618,0.623117432186329,1,2.2034706821636
sample_3704,1,-1.67568484174671,-0.621969240294921,1.27521071235868,0,1.74385329341201
sample_3705,0,0.557486311718247,-1.63988819748293,0.0169969602462485,0,0.771891068947407
sample_3706,0,0.748937499918501,0.54484342107998,-0.113999875189046,1,0.0132640002572542
